Kanda/Books,Sarga/Chapters,Shloka/Verse,English_translation
Bala,6,20,"city protected king Ikshwaku dynasty Dasharatha 
			 like Manu foremost king mankind earlier times"
Bala,6,21,"city Ayodhya replete firebrand like skillful warriors intolerant 
			 insults prosecuted education archery chariot wars 
			 swordplay etc like cave replete lions"
Bala,6,22,"city best horses born countries like Kaambhoja Baahlika 
			 Vanaayu river bed counties like horse Indra 
			 ucChaishrava"
Bala,6,23,"Born Vindhya Mountains Himalayan regions mighty elephants 
			 fully vigorous fattened ones powerful strength 
			 similitude huge mountain"
Bala,6,24,"High bred classes Airavata Elephant Lord Indra Mahapadma 
			 Anjana Vamana elephants"
Bala,6,25,"city vigorous mountain like elephants bred mainly 
			 classes viz Bhadra Mandra Mriga inter bred 
			 main classes Bhadra Mandra Mandra Mriga Bhadra Mriga like"
Bala,6,26,"residing city King Dasharatha ruled world city 
			 fortified yojana s outside city true namea yodhya un assailable"
Bala,6,27,"city great resplendent admirable king Dasharatha resided 
			 ruled world city silenced enemies like moon governing 
			 stars"
Bala,6,28,"gorgeous arches castle door bars amazingly built houses city 
			 magnificent auspicious thousands provincial kings 
			 king Dasharatha coequal Indra ruled city 
			 true"
Bala,7,1,"misters great soul Ikshvaku kings Emperor Dasharatha 
			 epitomised ones tactfulness adroitness obliged undertake 
			 welfare activities king kingdom"
Bala,7,2,"ministers valiant glorious King Dasharatha 
			 clean heart involved works king kingdom time"
Bala,7,3,"Dhristi Jayantha Vijaya Suraashtra Raashtravardhana Akopa Dharmapaala 
			 seven Sumantra eighth"
Bala,7,4,"venerable saints eminence religious ministers authorities 
			 Vedic rituals Vashishta Vamadeva acquiescent 
			 religious matters apart religious ministers 
			 King Dasharatha"
Bala,7,5,"Suyajna Jabaali Kaashyapa Gautama Maarkandeya Deerghaayu Kaatyayana 
			 scholarly Brahmans acting religious ministers 
			 Brahma sages ancestral ritual scholars Dasharatha 
			 family"
Bala,7,6,"ministers versed scriptures shun bad deeds skilful 
			 ones duties senses regulated great souls affluent 
			 knowers sciences firmly courageous distinguished quiet souls 
			 ministers true word magnificent patient 
			 famed ones smile afore converse"
Bala,7,8,"speak untruthful words anger greed monetary reasons 
			 unknown little country 
			 happening happened 
			 going happen know agents"
Bala,7,10,"efficient administration friendships examined 
			 king ministers impose punishment sons situation 
			 demands"
Bala,7,11,"collections treasury militarise armies dutiful 
			 unfriendly person tortured blameworthy"
Bala,7,12,"valiant ones engineered enthusiasm administrators political 
			 science clean persons protectors subjects kingdom times"
Bala,7,13,"persecute Brahman s Kshatriya s fill treasury high 
			 degree punishments given assessing person offender 
			 strength weakness"
Bala,7,14,"ministers clean administrators kingdom league 
			 capital country 
			 liar"
Bala,7,15,"evil mind interest man wife 
			 kingdom like capital undisturbed 
			 society"
Bala,7,16,"dressed decorated ministers King Dasharatha observe 
			 decency interest king kingdom diligence 
			 truthful eye"
Bala,7,17,"acquired good qualities mentors renowned 
			 expertise foreign countries famous intellectual 
			 determinations affairs"
Bala,7,18,"Versatile virtuous ministers discarded 
			 virtuosity determiners truce war nature 
			 possess opulence"
Bala,7,19,"capable confidentialities strategies capable 
			 apply mind micro affairs know moral science comprehensively 
			 gentle articulators"
Bala,7,20,"Accompanied effectual good natured ministers exalted 
			 king Dasharatha ruled earth"
Bala,7,21,"generous men Dasharatha observing spies 
			 protect people righteously good governance forsook 
			 unrighteousness generous king avowed truthfulness 
			 Dasharatha ruled earth rulership renowned 
			 worlds"
Bala,7,23,"Emperor Dasharatha encountered superior equal kingship 
			 friends subdued provincial kings eliminated 
			 thorniness valour ruled world like Indra Heaven"
Bala,7,24,"company ministers conducive strategies interested 
			 king subjects skilful efficient ones King Dasharatha 
			 obtained brilliance like rising Sun resplendent sunrays"
Bala,8,1,"effectual virtuously great souled King Dasharatha dynasty enriching son 
 begotten heart burning beget children"
Bala,8,2,"anguished great soul thought occurred way"" beget sons perform 
 Horse ritual [and appease gods order beget worthy sons"
Bala,8,3,"intellectual conscientious king having resolved sagacious ministers 
 Vedic ritual performable addressed best ne ministers Sumantra"" fetch teachers 
 clerics quickly"
Bala,8,5,"Sumantra gone quickly quickness dauntless fetched clerics like 
 Suyajna Vaama Deva Jaabala Kashyapa Sage Vashishta eminent Brahman Vedic 
 scholars"
Bala,8,7,"adoring virtuous King Dasharatha spoke impressible sentence included 
 justification meaning"
Bala,8,8," mind tumultuous quietude sons reason wish perform Aswamedha 
 Vedic Horse Ritual thinking"
Bala,8,9," contemplate perform ritual enshrined scriptures rite oriented 
 let contemplation thought desire beget sons 
 fulfilled"
Bala,8,10,"Brahman scholars Sage Vashishta important personalities turn 
 blessed honoured saying"" splendid idea"" voiced king"
Bala,8,11,"happy said King Dasharatha"" let paraphernalia provided 
 ritual horse released"
Bala,8,12," Oh king means beget sons desired upright thinking 
 suggested let ritual ground arranged northern banks River Sarayu"" said scholars"
Bala,8,13," King Dasharatha gladdened hearing sayings Brahmans happiness 
 lurching eyes king spoke ministers"" advised Vedic teachers let paraphernalia 
 procured"
Bala,8,15," northern banks River Sarayu ritual ground arranged Ritual Horse released 
 monitored capable warriors religious teachers"" said king"
Bala,8,16," Let peace invocations prevailing prospering ordained scriptures tradition 
 possible correct performance obtain results ritual possible conduct ritual 
 difficult faults performance kings earth performed"
Bala,8,17," Scholarly Brahma demons hunting faults course ritual 
 procedure ritual depraved set rules performer gets ruined"
Bala,8,18," shall ritual conducted concluded procedurally 
 evidently experts conducting rituals"
Bala,8,19,"listening words king ministers adored assured saying ' 
 conducted faultlessly conducted earlier "
Bala,8,20,"hearing words best king spoken earlier virtue knowing 
 Brahman scholars hailing best king took leave went away come"
Bala,8,21,"sending Brahman scholars king spoke way ministers"" advised 
 Vedic scholars ritual shall conducted procedurally"
Bala,8,22,"Tha tigerly king highly intellectual Dasharatha saying ministers 
 audience sent away ministers entered palace"
Bala,8,23,"approaching wives best king heartily dear ones said"" performing 
 Vedic ritual reason begetting sons shall enter vow"
Bala,8,24,"hearing words king lustrous countenances queens gleaming 
 like blooming lotuses clearance dew fall"
Bala,9,1,"Sumantra charioteer misters King Dasharatha having heard 
 king desire perform Vedic ritual said confidence king"" oh king 
 tell early legend early legendary narration listened"
Bala,9,2," Oh king earlier heard present advice given Vedic scholars 
 godly Sage Sanatkumara narrated account arrival sons 
 presence sages sage Sanat Kumara said"
Bala,9,3," said"" Sage Kashyapa son known Vibhaandaka son renowned 
 Sage Rishyasringa Sage Rishyasringa grow forests 
 dwelling forest"
Bala,9,5,
Bala,9,6," world famous celibacy oh king praised 
 Brahmans time pass kind conduct"
Bala,9,7,"Sage Rishyasringa looses time servitor ship Sacrificial Fire 
 celebrated father period famed strong 
 king Romapaada valiant Anga country"
Bala,9,8," violation righteousness king shocking devastating 
 famine country [1 9 8b 9a"
Bala,9,9," famine besetting king Roamapada afflicted grim summoning 
 Brahmans learned scholars address"
Bala,9,10," versed rituals knowers world history order 
 purification sin"
Bala,9,11," said king scholarly Brahmans Vedic scholars king ' oh 
 king son Sage Vibhaandaka Rishyasringa fetched methods"
Bala,9,12," Oh King having brought Sage Rishyasringa honouring good care procedurally 
 daughter Shanta marriage Vedic Brahman son Sage Vibhaandaka"
Bala,9,14," listening king thoughtful idea possible bring 
 self controlled sage place"
Bala,9,15," intellectual king decides ministers dispatch clergymen ministers 
 honouring sends"
Bala,9,16," hearing king words awestruck lowering faces ' 
 afraid sage Vibhandaka father Rishyasringa "
Bala,9,17," thinking second thought having found solution 
 plan bring sage ' fetch Brahman stigma occur "
Bala,9,18," king Anga kingdom courtesans son sage Rishyasringa 
 brought presiding deity rains shower rains Shanta given 
 marriage sage "
Bala,9,19," Sage Rishyasringa son law Romapaada King Anga ad invited 
 kingdom bless beget sons oh King said Sage Sanatkumaara 
 sages retold"
Bala,9,20,"King Dasharatha delighted turn spoke Sumantra"" idea Rishyasringa 
 brought Anga kingdom shall said elaborately"
Bala,10,1,"Sumantra motivated King Dasharatha said words king"" Oh King 
 idea Sage Rishyasringa brought ministers Romapada spoken 
 listened ministers"
Bala,10,2," ministers clergyman spoken way King Romapaada"" non harmful 
 plan thought"
Bala,10,3," Rishyasringa forest dweller absorbed ascesis self study Vedic scriptures 
 aware women worldly matters worldly pleasures"
Bala,10,4," desired sense pleasing objects disquieting minds men wish 
 bring city Let decided quickly"
Bala,10,5," Beautiful decorated courtesans bring hither tempting 
 feint let courtesans given ample gifts"
Bala,10,6," Hearing King replied priest"" Let"" priests ministers 
 carried plan way"
Bala,10,7," hearing order king best courtesans entered great forest 
 camped far hermitage making trials showing 
 glance sage"
Bala,10,8," satisfied sage Rishyasringa hermitage stirred 
 hermitage seen female male objects pleasure 
 city countryside time birth onwards"
Bala,10,10, time Rishyasringa casually arrived place seen comely females
Bala,10,11," lustful women amazingly attired singing melodious tunes neared 
 sage son spoke words"
Bala,10,12," lonely deep desolate forests conduct 
 like Oh Brahman interested know tell"
Bala,10,13," women desirable form hitherto seen forms forest 
 kind friendship spouted inclined detail father"
Bala,10,14," father Sage Vibhandaka true descent son known Rishyasringa 
 event birth renowned earth"
Bala,10,15," hermitage oh august ones wish perform scripturally worship 
 verily"" said sage courtesans"
Bala,10,16," hearing words sage son courtesans verily inclined threshold 
 hermitage women went hermitage"
Bala,10,17," going Sage son performed worship saying"" hand wash 
 feet wash tuber fruits juicy fruits"
Bala,10,18," received kind worship enthusiastically dread arrival 
 sage Vibhandaka quickly mind away"
Bala,10,19," ' important fruits oh Brahman safe oh holy eat 
 long ' Said courtesans Rishyasringa"
Bala,10,20," courtesans embraced kind mirthfulness 
 offing presented sweet balls varieties best sweetmeats"
Bala,10,21," Having relished sweets resplendent sage supposed fruits 
 taste sweets earlier forest bound"
Bala,10,22," Taking leave Sage Rishyasringa pretence perform devotional 
 duties courtesans departed pretext daily worship 
 actually feared arrival Rishyasringa father hurl curses arrival"
Bala,10,23," departure courtesans Brahman Rishyasringa grandson 
 Sage Kaashyapa disturbed heart behaved sadly"
Bala,10,24," day Rishyasringa son Vibhandaka prosperous sage ascetic 
 power arrived place saw decorated delightful courtesans recollecting 
 mind repetitively"
Bala,10,25," seeing arrival Brahman courtesans felt happy heart 
 courtesans surrounding said"" oh gentle welcome threshold 
 hermitage"
Bala,10,27," excellent tuber fruits fruits distinctive hospitality 
 definitely"" said courtesans"
Bala,10,28," hearing heart pleasing words courtesans Rishyasringa mind 
 women took away"
Bala,10,29," great soul ad Brahman Rishyasringa brought Anga Kingdom 
 Rain god quickly showered rain Anga kingdom delight world"
Bala,10,30," king Romapada personally proceeded Brahman Rishyasring 
 entering Anga kingdom rains prostratiion offered water 
 customarily dedication king Romapada besought beneficence 
 best sage Rishyasringa save kingdom fury father Sage Vibhandaka 
 sage Vibhandaka know pursuit bringing Rishyasringa Anga 
 country later time"
Bala,10,32," entering palace princess Shanta given Rishyasringa customary marriage 
 King Romapada obtained rejoice peaceful mind"
Bala,10,33," great fulgent Rishyasringa lived Anga kingdom wife Shanta 
 desires fulfilled worshipped"
Bala,11,1,"Minister Sumantra continued"" oh great king narrate 
 said Sanat Kumara best deities kindly listen favourable words"
Bala,11,2," king named Dasharatha born Ikshwaku dynasty virtuous 
 resplendent truthful vow"
Bala,11,3," King Dasharatha befriend king Anga king Anga beget fortunate 
 girl named Shanta"
Bala,11,4,"son king Anga earlier king Anga kingdom known Romapada 
 know Chitraratha highly renowned king Dasharatha approaches Romapada"
Bala,11,5,"king Dasharatha says king Anga"" oh righteous childless intend 
 perform Vedic ritual Let husband daughter Shanta Sage Rishyasringa preside 
 Vedic ritual behest sake progeny dynasty"
